adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title
FALSE,,65000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,11001,tt0181316,en,Blue Streak,"Miles Logan is a jewel thief who just hit the big time by stealing a huge diamond. However, after two years in jail, he comes to find out that he hid the diamond in a police building that was being built at the time of the robbery. In an attempt to regain his diamond, he poses as a LAPD detective","[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-09-17,117758500,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's A Cop That's Not.,Blue Streak
FALSE,,50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,10390,tt0126916,en,For Love of the Game,"A baseball legend almost finished with his distinguished career at the age of forty has one last chance to prove who he is, what he is capable of, and win the heart of the woman he has loved for the past four years.","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Beacon Pictures', 'id': 10157}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-09-17,0,137.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Billy Chapel must choose between the woman he loves and the game he lives for.,For Love of the Game
FALSE,,17500000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",,9453,tt0080491,en,Caligola,"The perversion behind imperial Rome, the epic story of Rome's mad Emporer. All the details of his cruel, bizarre reign are revealed right here: His unholy sexual passion for his sister, his marriage to Rome's most infamous prostitute, his fiendishly inventive means of disposing those who would oppose him, and more.","[{'name': 'Penthouse Films International', 'id': 12872}, {'name': 'Felix Cinematorgrafica', 'id': 12873}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1979-01-21,23438120,156.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,What would you have done if you had been given absolute power of life and death over everybody else in the whole world?,Caligula
FALSE,,560000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",http://www.thebeatles.com/film/hard-days-night,704,tt0058182,en,A Hard Day's Night,"Capturing John Lennon, Paul McCartney, George Harrison and Ringo Starr in their electrifying element, 'A Hard Day's Night' is a wildly irreverent journey through this pastiche of a day in the life of The Beatles during 1964. The band have to use all their guile and wit to avoid the pursuing fans and press to reach their scheduled television performance, in spite of Paul's troublemaking grandfather and Ringo's arrest.","[{'name': 'Proscenium Films', 'id': 413}, {'name': 'Walter Shenson Films', 'id': 3462}, {'name': 'Maljack Productions', 'id': 11506}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1964-07-06,12299668,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The Beatles, starring in their first full-length, hilarious, action-packed film!",A Hard Day's Night
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,35122,tt0127296,en,Splendor,"Veronica is a white-bread beauty searching for a good man in Los Angeles. While slam dancing at a Halloween rave, she meets Abel, a sensitive poet. Then she meets Zed, a supersexy tattooed drummer with incredible biceps. Who will she choose? Does she go for true love or cheap sex? She can't decide so she chooses both. But after managing to nurture a picture-perfect threesome, along comes Ernest, a rich movie director with deep baby blues that sweep Veronica off her feet. What's a girl to do now?","[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Newmarket Capital Group', 'id': 506}, {'name': 'Desperate Pictures', 'id': 1474}, {'name': 'Dragon Pictures', 'id': 2997}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-01-29,45703,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Explore the possibilities...,Splendor
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,142132,tt0173390,en,Sugar Town,"Look at the lives of struggling L.A. scene rock stars follows main character, Gwen, on her quest for the top. Working as an assistant to a film production designer, she tries to steal her boy friend who is a music producer by offering sexual favors. The producer meanwhile is trying to orchestrate a comeback for a former glam band comprised of Michael Des Barres, John Taylor and Martin Kemp. Rosanna Arquette plays the former movie star wife of the lead singer, who is fretting because she has just been offered the role as the mother of one of the new ingenious. Beverly D'Angelo also shows up as a millionairess who agrees to bankroll the group, but only if she gets a roll in the hay with the lead singer. All of the career problems, including drug proclivity, are represented in this film.","[{'name': 'Channel Four Films', 'id': 181}, {'name': 'October Films', 'id': 236}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-09-17,0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Sugar Town
FALSE,,1200000,"[{'id': 18, 'name': 'Drama'}]",,24153,tt0077280,en,The Buddy Holly Story,A film about the life and career of the early rock and roll star.,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Innovisions', 'id': 13962}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1978-05-18,14363400,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"His Story Will Have You Singing, Laughing, Crying, Cheering And Stomping Your Feet.",The Buddy Holly Story
FALSE,"{'id': 98168, 'name': 'Fright Night Collection', 'poster_path': '/4u9zOuYFwfks3ZO2FvgduYnjUi2.jpg', 'backdrop_path': '/qFkOju5f8h7SayY33Zm8A1dl943.jpg'}",9000000,"[{'id': 27, 'name': 'Horror'}]",,11797,tt0089175,en,Fright Night,"Nobody believes teenager Charley Brewster (William Ragsdale) when he discovers that his suave new neighbor, Jerry Dandrige (Chris Sarandon), is a vampire. So when the bloodsucker starts stalking Charley, he turns to has-been actor Peter Vincent (Roddy McDowall), famed for portraying a ghoul hunter. Unfortunately for the would-be vampire slayers, Dandrige has set his sights on Charley's girlfriend (Amanda Bearse) in this clever spoof of the horror genre.","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Delphi IV Productions', 'id': 7401}, {'name': 'Vistar Films', 'id': 7402}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-08-02,24922237,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There are some very good reasons to be afraid of the dark.,Fright Night
FALSE,"{'id': 98168, 'name': 'Fright Night Collection', 'poster_path': '/4u9zOuYFwfks3ZO2FvgduYnjUi2.jpg', 'backdrop_path': '/qFkOju5f8h7SayY33Zm8A1dl943.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",,18086,tt0097390,en,Fright Night Part 2,"After three years of therapy Charley Brewster, now a college student, is convinced that Jerry Dandridge was a serial killer posing as a vampire. But when Regine, a mysterious actress and her entourage move into Peter Vincent's apartment block, the nightmare starts again - and this time it's personal!","[{'name': 'Vista Organization', 'id': 4535}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-04-07,2983784,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Welcome back...,Fright Night Part 2
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,124475,tt0111342,en,La séparation,"In Paris, Pierre and Anne have been living together for a couple of years and they have the eighteen months son Loulou, who stays with the nanny Laurence during the day while they work. Their best friends are the couple Victor and Claire, who also is not married but live together. Out of the blue, Pierre feels Anne estranged with him and sooner she discloses that she is in love with another man. Pierre seems to accept her affair but their relationship rapidly deteriorates, and Pierre becomes violent with her.",[],[],1994-11-09,0,88.0,[],Released,,La séparation
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,17887,tt0061385,en,Barefoot in the Park,"In this film based on a Neil Simon play, newlyweds Corie, a free spirit, and Paul Bratter, an uptight lawyer, share a sixth-floor apartment in Greenwich Village. Soon after their marriage, Corie tries to find a companion for mother, Ethel, who is now alone, and sets up Ethel with neighbor Victor. Inappropriate behavior on a double date causes conflict, and the young couple considers divorce.","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Hal Wallis Productions', 'id': 3468}, {'name': 'Nancy Enterprises Inc. (I)', 'id': 43995}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-05-25,0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Broadway's barest, rarest, unsquarest love play.",Barefoot in the Park
FALSE,,2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",http://www.warnerbros.com/deliverance,10669,tt0068473,en,Deliverance,"Intent on seeing the Cahulawassee River before it's turned into one huge lake, outdoor fanatic Lewis Medlock takes his friends on a river-rafting trip they'll never forget into the dangerous American back-country.","[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Elmer Enterprises', 'id': 12282}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1972-07-30,46122355,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What did happen on the Cahulawassee River?,Deliverance
FALSE,,11000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",,11527,tt0082348,en,Excalibur,"The myth of King Arthur brought to the screen. Uthur Pendragon is given the mystical sword Excalibur by Merlyn. At his death Uthur buries the sword into a stone, and the next man that can pull it out will be King of England. Years later Arthur, Uthur's bastard son draws Excalibur and becomes king. Arthur's evil half-sister Morgana sires a son with him, who may prove his downfall.","[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-04-10,34967437,140.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Forged by a god. Foretold by a wizard. Found by a king.,Excalibur
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,42848,tt0125879,en,Lulu on the Bridge,"This film is about a famous jazz saxophonist, Izzy who's life is forever changed after he is accidentally shot.","[{'name': 'Capitol Films', 'id': 826}, {'name': 'Redeemable Features', 'id': 1483}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-09-06,0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Is she real? ..or did he make her up?,Lulu on the Bridge
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,40867,tt0050814,en,The Pajama Game,Employees of the Sleeptite Pajama Factory are looking for a whopping seven-and-a-half cent an hour increase and they won't take no for an answer. Babe Williams is their feisty employee representative but she may have found her match in shop superintendent Sid Sorokin. When the two get together they wind up discussing a whole lot more than job actions! Written by A.L. Beneteau,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1957-08-29,0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Based on the hit Broadway musical, featuring the choreography of Bob Fosse.",The Pajama Game
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",,1049,tt0108185,en,Sommersby,"Set in the south of the United States just after the Civil War, Laurel Sommersby is just managing to work the farm without her husband Jack, believed killed in the Civil War. By all accounts, Jack Sommersby was not a pleasant man, thus when he returns, Laurel has mixed emotions. It appears that Jack has changed a great deal, leading some people to believe that this is not actually Jack but an imposter. Laurel herself is unsure, but willing to take the man into her home, and perhaps later into her heart...","[{'name': 'Canal Plus', 'id': 104}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-02-05,140081992,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She knew his face. His touch. His voice. She knew everything about him... But the truth.,Sommersby
FALSE,,28000000,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,28032,tt0111419,en,Thumbelina,The tiny girl meets a fairy prince who saves her from the creatures of the woods.,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Don Bluth Productions', 'id': 90512}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-03-30,11373501,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Follow your heart and nothing is impossible.,Thumbelina
FALSE,,5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,11326,tt0073812,en,Tommy,"A psychosomatically deaf, dumb and blind boy becomes a master pinball player and the object of a religious cult.","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Hemdale Film', 'id': 3952}, {'name': 'Robert Stigwood Organization (RSO)', 'id': 3978}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1975-03-19,34251525,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Your senses will never be the same.,Tommy
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",,28377,tt0082511,en,Hell Night,Four college pledges are forced to spend the night in a deserted old mansion where they get killed off one by one by the monstrous surviving members of a family massacre years earlier for trespassing on their living grounds.,"[{'name': 'BLT Productions', 'id': 4724}, {'name': 'Media Home Entertainment', 'id': 18329}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-08-28,0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Pray for day.,Hell Night
FALSE,"{'id': 146136, 'name': 'Armour of God Collection', 'poster_path': '/amUwRtyJEiYyGPlbOFJBqAnM5mk.jpg', 'backdrop_path': '/rXGl1WJINCV2yFOikNBqYvdyeAn.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,10975,tt0099558,cn,飛鷹計劃,Agent Jackie is hired to find WWII Nazi gold hidden in the Sahara desert. He teams up with three bungling women (the 3 stooges?) who are all connected in some way. However a team of mercenries have ideas on the ownership of the gold. A battle / chase ensues as to who gets there first. Lots of choregraphed Kung-Fu and quirky Chan humor.,"[{'name': 'Golden Harvest Company', 'id': 2521}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1991-02-07,0,106.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,"On his most dangerous mission ever, the world's toughest secret agent isn't going in alone.",Armour of God II: Operation Condor
